candidate_id,x,selected_block_id,control_type,right_endpoint_control_flag,containing_block_control_flag,partial_interval_used_flag,x_precedes_J_flag,scale_ratio,pstar_over_x,h_over_x,status
cand_00760,33914047,theta_local:761:33914046:1,finite_certificate,True,True,False,True,0.000171715773757434,1.0,2.948630695711426e-08,covered
cand_00761,179410171,theta_local:762:179410170:1,finite_certificate,True,True,False,True,7.465802035797795e-05,1.0,5.57382000377225e-09,covered
cand_00762,17591191,theta_local:763:17591190:1,finite_certificate,True,True,False,True,0.000238425322070844,1.0,5.6846634204585696e-08,covered
cand_00763,109683073,theta_local:764:109683072:1,finite_certificate,True,True,False,True,9.54839100954467e-05,1.0,9.117177087115347e-09,covered
cand_00764,12808583,theta_local:765:12808582:1,finite_certificate,True,True,False,True,0.0002794148325150949,1.0,7.807264862943855e-08,covered
cand_00765,33871373,theta_local:766:33871372:1,finite_certificate,True,True,False,True,0.00017182391068382914,1.0,2.9523456282684496e-08,covered
cand_00766,40833383,theta_local:767:40833382:1,finite_certificate,True,True,False,True,0.00015649211222509737,1.0000026938742743,2.4489766130815075e-08,covered
cand_00767,30785057,theta_local:768:30785056:1,finite_certificate,True,True,False,True,0.0001802312185429618,1.0,3.248329213748085e-08,covered
cand_00768,30781873,theta_local:769:30781872:1,finite_certificate,True,True,False,True,0.00018024053963529827,1.0,3.248665212802353e-08,covered
cand_00769,39655523,theta_local:770:39655522:1,finite_certificate,True,True,False,True,0.00015879914471637283,1.0,2.521716836265153e-08,covered
cand_00770,179400653,theta_local:771:179400652:1,finite_certificate,True,True,False,True,7.466000080119564e-05,1.0,5.574115719634532e-09,covered
cand_00771,604205269,theta_local:772:604205268:1,right_endpoint,True,True,False,True,4.0682510563663085e-05,1.0,1.6550666657625589e-09,covered
cand_00772,179641949,theta_local:773:179641948:1,finite_certificate,True,True,False,True,7.46098465592937e-05,1.000000567796111,5.566628538415601e-09,covered
cand_00773,604715861,theta_local:774:604715860:1,right_endpoint,True,True,False,True,4.066533179230002e-05,1.0,1.6536692097778463e-09,covered
cand_00774,12802243,theta_local:775:12802242:1,finite_certificate,True,True,False,True,0.0002794840106571822,1.0,7.811131221302393e-08,covered
cand_00775,33843647,theta_local:776:33843646:1,finite_certificate,True,True,False,True,0.0001718942786089642,1.0,2.9547643018496205e-08,covered
cand_00776,17640809,theta_local:777:17640808:1,finite_certificate,True,True,False,True,0.000238089778559453,1.0,5.668674265448937e-08,covered
cand_00777,7049899,theta_local:778:7049898:1,finite_certificate,True,True,False,True,0.00037662448639362177,1.0,1.418460037512594e-07,covered
cand_00778,109504859,theta_local:779:109504858:1,finite_certificate,True,True,False,True,9.556157629181811e-05,1.0,9.132014863376976e-09,covered
cand_00779,33489829,theta_local:780:33489828:1,finite_certificate,True,True,False,True,0.00017279991916703682,1.0,2.985981206413446e-08,covered
cand_00780,179403241,theta_local:781:179403240:1,finite_certificate,True,True,False,True,7.465946229147354e-05,1.0,5.574035309651959e-09,covered
cand_00781,39638461,theta_local:782:39638460:1,finite_certificate,True,True,False,True,0.00015883331783307959,1.0,2.522802285386408e-08,covered
cand_00782,33388679,theta_local:783:33388678:1,finite_certificate,True,True,False,True,0.00017306146731078836,1.0,2.995027146776307e-08,covered
cand_00783,109517449,theta_local:784:109517448:1,finite_certificate,True,True,False,True,9.555608330948601e-05,1.0,9.13096505744943e-09,covered
cand_00784,30423473,theta_local:785:30423472:1,finite_certificate,True,True,False,True,0.00018129908206391643,1.0,3.2869357157218705e-08,covered
cand_00785,179410691,theta_local:786:179410690:1,finite_certificate,True,True,False,True,7.465791216431764e-05,1.0,5.573803848734967e-09,covered
cand_00786,179663243,theta_local:787:179663242:1,finite_certificate,True,True,False,True,7.460542052639805e-05,1.0,5.565968771920698e-09,covered
cand_00787,33902543,theta_local:788:33902542:1,finite_certificate,True,True,False,True,0.00017174490506348747,1.0,2.949631241526631e-08,covered
cand_00788,30400081,theta_local:789:30400080:1,finite_certificate,True,True,False,True,0.00018136882090143865,1.0,3.289464919517813e-08,covered
cand_00789,108548801,theta_local:790:108548800:1,finite_certificate,True,True,False,True,9.598148935442124e-05,1.0,9.21244629869288e-09,covered
cand_00790,109515877,theta_local:791:109515876:1,finite_certificate,True,True,False,True,9.555676911700558e-05,1.0,9.131096124080712e-09,covered
cand_00791,3281233,theta_local:792:3281232:1,finite_certificate,True,True,False,True,0.0005520538775581613,1.0,3.047634837270014e-07,covered
cand_00792,30819821,theta_local:793:30819820:1,finite_certificate,True,True,False,True,0.0001801295416719725,1.0,3.244665178295487e-08,covered
cand_00793,40869523,theta_local:794:40869522:1,finite_certificate,True,True,False,True,0.00015642285760533977,1.0,2.4468110381420405e-08,covered
cand_00794,109516811,theta_local:795:109516810:1,finite_certificate,True,True,False,True,9.555636164434531e-05,1.0,9.131018250704908e-09,covered
cand_00795,109773007,theta_local:796:109773006:1,finite_certificate,True,True,False,True,9.544478841266499e-05,1.0,9.10970763513839e-09,covered
cand_00796,33411431,theta_local:797:33411430:1,finite_certificate,True,True,False,True,0.00017300253291411245,1.0,2.992987639469857e-08,covered
cand_00797,3280793,theta_local:798:3280792:1,finite_certificate,True,True,False,True,0.0005520908953710011,1.0,3.0480435675155365e-07,covered
cand_00798,109494367,theta_local:799:109494366:1,finite_certificate,True,True,False,True,9.556615464625065e-05,1.0,9.132889913871094e-09,covered
cand_00799,109588943,theta_local:800:109588942:1,finite_certificate,True,True,False,True,9.55249086260905e-05,1.0,9.125008168022936e-09,covered
cand_00800,12776243,theta_local:801:12776242:1,finite_certificate,True,True,False,True,0.0002797682448843373,1.0,7.827027084566253e-08,covered
cand_00801,30417553,theta_local:802:30417552:1,finite_certificate,True,True,False,True,0.00018131672382406635,1.0,3.287575433829276e-08,covered
cand_00802,33925471,theta_local:803:33925470:1,finite_certificate,True,True,False,True,0.00017168685969798855,1.0,2.9476377792956802e-08,covered
cand_00803,178898003,theta_local:804:178898002:1,finite_certificate,True,True,False,True,7.476481339056828e-05,1.0,5.589777321326499e-09,covered
cand_00804,109709983,theta_local:805:109709982:1,finite_certificate,True,True,False,True,9.54721990845992e-05,1.0,9.114940798049345e-09,covered
cand_00805,108585227,theta_local:806:108585226:1,finite_certificate,True,True,False,True,9.596538902895503e-05,1.0,9.209355891478682e-09,covered
cand_00806,109720099,theta_local:807:109720098:1,finite_certificate,True,True,False,True,9.546779779879578e-05,1.0,9.114100416551757e-09,covered
cand_00807,604691687,theta_local:808:604691686:1,right_endpoint,True,True,False,True,4.066614463124521e-05,1.0,1.6537353191693539e-09,covered
cand_00808,33492971,theta_local:809:33492970:1,finite_certificate,True,True,False,True,0.0001727918137338109,1.0,2.9857010893419996e-08,covered
cand_00809,604693769,theta_local:810:604693768:1,right_endpoint,True,True,False,True,4.0666074623093695e-05,1.0,1.6537296252510252e-09,covered
cand_00810,33844121,theta_local:811:33844120:1,finite_certificate,True,True,False,True,0.0001718930748818332,1.0,2.9547229192331513e-08,covered
cand_00811,30419107,theta_local:812:30419106:1,finite_certificate,True,True,False,True,0.00018131209236352556,1.0,3.2874074837239636e-08,covered
cand_00812,40395413,theta_local:813:40395412:1,finite_certificate,True,True,False,True,0.00015733812618970577,1.0,2.475528595288777e-08,covered
cand_00813,17640283,theta_local:814:17640282:1,finite_certificate,True,True,False,True,0.00023809332822727767,1.0,5.668843294634219e-08,covered
cand_00814,179434153,theta_local:815:179434152:1,finite_certificate,True,True,False,True,7.465303103893469e-05,1.0,5.573075043300146e-09,covered
cand_00815,3454793,theta_local:816:3454792:1,finite_certificate,True,True,False,True,0.0005380083109228264,1.0,2.8945294262203264e-07,covered
cand_00816,30802217,theta_local:817:30802216:1,finite_certificate,True,True,False,True,0.00018018100789452733,1.0,3.246519560588772e-08,covered
cand_00817,31020079,theta_local:818:31020078:1,finite_certificate,True,True,False,True,0.00017954716422144605,1.0,3.223718417996292e-08,covered
cand_00818,1185749,theta_local:819:1185748:1,finite_certificate,True,True,False,True,0.0009183402436796212,1.0,8.43348803161546e-07,covered
cand_00819,33904331,theta_local:820:33904330:1,finite_certificate,True,True,False,True,0.000171740376380427,1.0,2.949475687929073e-08,covered
cand_00820,179381039,theta_local:821:179381038:1,finite_certificate,True,True,False,True,7.466408245117444e-05,1.0,5.574725208275775e-09,covered
cand_00821,179603471,theta_local:822:179603470:1,finite_certificate,True,True,False,True,7.461783382837323e-05,1.0,5.567821125238721e-09,covered
cand_00822,30406001,theta_local:823:30406000:1,finite_certificate,True,True,False,True,0.0001813511639315709,1.0,3.28882446593355e-08,covered
cand_00823,179394233,theta_local:824:179394232:1,finite_certificate,True,True,False,True,7.466133672183495e-05,1.0,5.574315201091219e-09,covered
cand_00824,179410591,theta_local:825:179410590:1,finite_certificate,True,True,False,True,7.465793297075426e-05,1.0,5.573806955465634e-09,covered
cand_00825,604810681,theta_local:826:604810680:1,right_endpoint,True,True,False,True,4.066214398657711e-05,1.0,1.6534099535851285e-09,covered
cand_00826,31018847,theta_local:827:31018846:1,finite_certificate,True,True,False,True,0.00017955072979417594,1.0,3.223846456962117e-08,covered
cand_00827,30355397,theta_local:828:30355396:1,finite_certificate,True,True,False,True,0.00018150226182056897,1.0,3.294307104598237e-08,covered
cand_00828,1507091,theta_local:829:1507090:1,finite_certificate,True,True,False,True,0.0008145734708828686,1.0,6.635299394661636e-07,covered
cand_00829,108592873,theta_local:830:108592872:1,finite_certificate,True,True,False,True,9.596201051865082e-05,1.0,9.208707462781651e-09,covered
cand_00830,108531679,theta_local:831:108531678:1,finite_certificate,True,True,False,True,9.598906009443615e-05,1.0,9.213899657813273e-09,covered
cand_00831,179380633,theta_local:832:179380632:1,finite_certificate,True,True,False,True,7.466416694636163e-05,1.0,5.574737825794159e-09,covered
cand_00832,187449623,theta_local:833:187449622:1,finite_certificate,True,True,False,True,7.303948702047838e-05,1.0,5.33476666421463e-09,covered
cand_00833,3439333,theta_local:834:3439332:1,finite_certificate,True,True,False,True,0.0005392161443026431,1.0,2.907540502766089e-07,covered
cand_00834,30811943,theta_local:835:30811942:1,finite_certificate,True,True,False,True,0.00018015256796788813,1.0,3.245494774542456e-08,covered
cand_00835,1189553,theta_local:836:1189552:1,finite_certificate,True,True,False,True,0.0009168707153913203,1.0,8.406519087421914e-07,covered
cand_00836,30775181,theta_local:837:30775180:1,finite_certificate,True,True,False,True,0.00018026013503797983,1.0,3.249371628391073e-08,covered
cand_00837,31040293,theta_local:838:31040292:1,finite_certificate,True,True,False,True,0.00017948869252069088,1.0,3.221619074278712e-08,covered
cand_00838,109706111,theta_local:839:109706110:1,finite_certificate,True,True,False,True,9.547388388178025e-05,1.0,9.115262503471662e-09,covered
cand_00839,3293167,theta_local:840:3293166:1,finite_certificate,True,True,False,True,0.0005510526847072215,1.0,3.0365906132303644e-07,covered
cand_00840,109442429,theta_local:841:109442428:1,finite_certificate,True,True,False,True,9.558882833068133e-05,1.0,9.137224101632467e-09,covered
cand_00841,179148029,theta_local:842:179148028:1,finite_certificate,True,True,False,True,7.471262282471491e-05,1.0,5.581976009348113e-09,covered
cand_00842,1518427,theta_local:843:1518426:1,finite_certificate,True,True,False,True,0.000811527126246343,1.0,6.585762766336478e-07,covered
cand_00843,7108613,theta_local:844:7108612:1,finite_certificate,True,True,False,True,0.0003750658855236047,1.0,1.4067441848360575e-07,covered
cand_00844,30819511,theta_local:845:30819510:1,finite_certificate,True,True,False,True,0.00018013044759188635,1.0,3.244697814965332e-08,covered
cand_00845,1510391,theta_local:846:1510390:1,finite_certificate,True,True,False,True,0.0008136831178750413,1.0,6.620802163148483e-07,covered
cand_00846,17594219,theta_local:847:17594218:1,finite_certificate,True,True,False,True,0.00023840480445252174,1.0,5.683685078604512e-08,covered
cand_00847,187509781,theta_local:848:187509780:1,finite_certificate,True,True,False,True,7.302776959989021e-05,1.0,5.333055132734649e-09,covered
cand_00848,30405577,theta_local:849:30405576:1,finite_certificate,True,True,False,True,0.00018135242838094223,1.0,3.288870327966478e-08,covered
cand_00849,30419423,theta_local:850:30419422:1,finite_certificate,True,True,False,True,0.00018131115061703054,1.0,3.2873733338071533e-08,covered
cand_00850,109638391,theta_local:851:109638390:1,finite_certificate,True,True,False,True,9.550336485685566e-05,1.0,9.120892698981691e-09,covered
cand_00851,40840829,theta_local:852:40840828:1,finite_certificate,True,True,False,True,0.00015647779783913121,1.0,2.4485301216584022e-08,covered
cand_00852,108531433,theta_local:853:108531432:1,finite_certificate,True,True,False,True,9.598916887994995e-05,1.0,9.21392054226355e-09,covered
cand_00853,109722043,theta_local:854:109722042:1,finite_certificate,True,True,False,True,9.546695206982511e-05,1.0,9.113938937502285e-09,covered
cand_00854,17590231,theta_local:855:17590230:1,finite_certificate,True,True,False,True,0.00023843182810212734,1.0,5.684973665212242e-08,covered
cand_00855,12895819,theta_local:856:12895818:1,finite_certificate,True,True,False,True,0.00027846815380354355,1.0,7.7544512682754e-08,covered
cand_00856,604712203,theta_local:857:604712202:1,right_endpoint,True,True,False,True,4.0665454787633996e-05,1.0,1.6536792130851045e-09,covered
cand_00857,179382757,theta_local:858:179382756:1,finite_certificate,True,True,False,True,7.466372491067578e-05,1.0,5.574671817537067e-09,covered
cand_00858,1509019,theta_local:859:1509018:1,finite_certificate,True,True,False,True,0.0008140529341601217,1.0,6.626821796147033e-07,covered
cand_00859,7102489,theta_local:860:7102488:1,finite_certificate,True,True,False,True,0.00037522754776481485,1.0,1.4079571260159642e-07,covered
cand_00860,30402013,theta_local:861:30402012:1,finite_certificate,True,True,False,True,0.00018136305795855273,1.0,3.289255879207735e-08,covered
cand_00861,39641179,theta_local:862:39641178:1,finite_certificate,True,True,False,True,0.0001588278725313876,1.0,2.522629309284671e-08,covered
cand_00862,109726417,theta_local:863:109726416:1,finite_certificate,True,True,False,True,9.546504926181747e-05,1.0,9.113575630561235e-09,covered
cand_00863,12830303,theta_local:864:12830302:1,finite_certificate,True,True,False,True,0.0002791782262247003,1.0,7.794048199796996e-08,covered
cand_00864,33864067,theta_local:865:33864066:1,finite_certificate,True,True,False,True,0.0001718424447510775,1.0,2.9529825818027115e-08,covered
cand_00865,31025143,theta_local:866:31025142:1,finite_certificate,True,True,False,True,0.0001795325105590245,1.0,3.223192234762625e-08,covered
cand_00866,30801877,theta_local:867:30801876:1,finite_certificate,True,True,False,True,0.0001801820023367431,1.0,3.246555396607811e-08,covered
cand_00867,359167,theta_local:868:359166:1,finite_certificate,True,True,False,True,0.0016685982601740918,1.0,2.7842201538560057e-06,covered
cand_00868,33388841,theta_local:869:33388840:1,finite_certificate,True,True,False,True,0.0001730610474700441,1.0,2.995012615142886e-08,covered
cand_00869,604866473,theta_local:870:604866472:1,right_endpoint,True,True,False,True,4.0660268634946136e-05,1.0,1.6532574454659848e-09,covered
cand_00870,33921259,theta_local:871:33921258:1,finite_certificate,True,True,False,True,0.0001716975185388975,1.0,2.9480037872415052e-08,covered
cand_00871,604685567,theta_local:872:604685566:1,right_endpoint,True,True,False,True,4.066635042098868e-05,1.0,1.6537520565626465e-09,covered
cand_00872,30649621,theta_local:873:30649620:1,finite_certificate,True,True,False,True,0.0001806289867394899,1.0,3.2626830850534823e-08,covered
cand_00873,40884703,theta_local:874:40884702:1,finite_certificate,True,True,False,True,0.00015639381594365612,1.0,2.445902566541819e-08,covered
cand_00874,39693497,theta_local:875:39693496:1,finite_certificate,True,True,False,True,0.00015872316650683243,1.0,2.5193043585955654e-08,covered
cand_00875,108532477,theta_local:876:108532476:1,finite_certificate,True,True,False,True,9.598870720738853e-05,1.0,9.213831911345763e-09,covered
cand_00876,30341053,theta_local:877:30341052:1,finite_certificate,True,True,False,True,0.00018154516014735262,1.0,3.295864517292791e-08,covered
cand_00877,180627001,theta_local:878:180627000:1,finite_certificate,True,True,False,True,7.440612103860311e-05,1.0,5.536270848011256e-09,covered
cand_00878,30781943,theta_local:879:30781942:1,finite_certificate,True,True,False,True,0.00018024033469623795,1.0,3.2486578251411875e-08,covered
cand_00879,18002111,theta_local:880:18002110:1,finite_certificate,True,True,False,True,0.000235688440292439,1.0,5.5549040887482585e-08,covered
cand_00880,179149097,theta_local:881:179149096:1,finite_certificate,True,True,False,True,7.471240012417823e-05,1.0,5.581942732315307e-09,covered
cand_00881,178894493,theta_local:882:178894492:1,finite_certificate,True,True,False,True,7.476554684860657e-05,1.0,5.589886995571183e-09,covered
cand_00882,180640973,theta_local:883:180640972:1,finite_certificate,True,True,False,True,7.44032434455268e-05,1.0,5.535842635214326e-09,covered
cand_00883,179412253,theta_local:884:179412252:1,finite_certificate,True,True,False,True,7.465758717003582e-05,1.0,5.573755322051499e-09,covered
cand_00884,17998069,theta_local:885:17998068:1,finite_certificate,True,True,False,True,0.00023571490422018222,1.0,5.556151607152967e-08,covered
cand_00885,59183,theta_local:886:59182:1,finite_certificate,True,True,False,True,0.0041105649243664425,1.0,1.6896743997431695e-05,covered
cand_00886,7113299,theta_local:887:7113298:1,finite_certificate,True,True,False,True,0.00037494232483186666,1.0,1.4058174695032503e-07,covered
cand_00887,109814219,theta_local:888:109814218:1,finite_certificate,True,True,False,True,9.542687707216827e-05,1.0,9.106288867746718e-09,covered
cand_00888,33868033,theta_local:889:33868032:1,finite_certificate,True,True,False,True,0.0001718323829460558,1.0,2.9526367828919972e-08,covered
cand_00889,7102801,theta_local:890:7102800:1,finite_certificate,True,True,False,True,0.0003752193064892564,1.0,1.4078952796227854e-07,covered
cand_00890,30642761,theta_local:891:30642760:1,finite_certificate,True,True,False,True,0.00018064920432867162,1.0,3.263413502458215e-08,covered
cand_00891,30776287,theta_local:892:30776286:1,finite_certificate,True,True,False,True,0.00018025689602639048,1.0,3.249254856506895e-08,covered
cand_00892,179662079,theta_local:893:179662078:1,finite_certificate,True,True,False,True,7.460566220391099e-05,1.0,5.566004832884072e-09,covered
cand_00893,33844361,theta_local:894:33844360:1,finite_certificate,True,True,False,True,0.00017189246540938506,1.0,2.954701966451664e-08,covered
cand_00894,604814921,theta_local:895:604814920:1,right_endpoint,True,True,False,True,4.066200145719606e-05,1.0,1.653398362505015e-09,covered
cand_00895,18002051,theta_local:896:18002050:1,finite_certificate,True,True,False,True,0.000235688833061425,1.0,5.5549226029856266e-08,covered
cand_00896,3437477,theta_local:897:3437476:1,finite_certificate,True,True,False,True,0.000539361694383644,1.0,2.909110373683955e-07,covered
cand_00897,178011803,theta_local:898:178011802:1,finite_certificate,True,True,False,True,7.49506839887472e-05,1.0,5.617605030381047e-09,covered
cand_00898,40864177,theta_local:899:40864176:1,finite_certificate,True,True,False,True,0.00015643308917379485,1.0,2.4471311388456448e-08,covered
cand_00899,1197739,theta_local:900:1197738:1,finite_certificate,True,True,False,True,0.0009137321468626492,1.0,8.34906436210226e-07,covered
cand_00900,112219777,theta_local:901:112219776:1,finite_certificate,True,True,False,True,9.439854476482155e-05,1.0,8.911085253716019e-09,covered
cand_00901,179662261,theta_local:902:179662260:1,finite_certificate,True,True,False,True,7.460562441569133e-05,1.0,5.5659991944552005e-09,covered
cand_00902,604435093,theta_local:903:604435092:1,right_endpoint,True,True,False,True,4.067477548478203e-05,1.0,1.6544373607374248e-09,covered
cand_00903,108532547,theta_local:904:108532546:1,finite_certificate,True,True,False,True,9.598867625257003e-05,1.0,9.213825968720701e-09,covered
cand_00904,179151461,theta_local:905:179151460:1,finite_certificate,True,True,False,True,7.471190718737615e-05,1.0,5.581869075575108e-09,covered
cand_00905,604712503,theta_local:906:604712502:1,right_endpoint,True,True,False,True,4.0665444700495155e-05,1.0,1.6536783926890296e-09,covered
cand_00906,108595961,theta_local:907:108595960:1,finite_certificate,True,True,False,True,9.596064613643819e-05,1.0,9.208445606922711e-09,covered
cand_00907,109527331,theta_local:908:109527330:1,finite_certificate,True,True,False,True,9.555177248356286e-05,1.0,9.130141224750561e-09,covered
cand_00908,7103477,theta_local:909:7103476:1,finite_certificate,True,True,False,True,0.0003752014522549102,1.0,1.4077612977419368e-07,covered
cand_00909,33486917,theta_local:910:33486916:1,finite_certificate,True,True,False,True,0.00017280743228664932,1.0,2.986240865350489e-08,covered
cand_00910,179436233,theta_local:911:179436232:1,finite_certificate,True,True,False,True,7.46525983538745e-05,1.0,5.573010440984904e-09,covered
cand_00911,187510061,theta_local:912:187510060:1,finite_certificate,True,True,False,True,7.302771507539426e-05,1.0,5.333047169132967e-09,covered
cand_00912,109594997,theta_local:913:109594996:1,finite_certificate,True,True,False,True,9.552227020372055e-05,1.0,9.124504104872598e-09,covered
cand_00913,604814239,theta_local:914:604814238:1,right_endpoint,True,True,False,True,4.066202438281139e-05,1.0,1.6534002269083482e-09,covered
cand_00914,179143049,theta_local:915:179143048:1,finite_certificate,True,True,False,True,7.471366128609534e-05,1.0,5.582131182773383e-09,covered
cand_00915,604811353,theta_local:916:604811352:1,right_endpoint,True,True,False,True,4.066212139691487e-05,1.0,1.6534081164974427e-09,covered
cand_00916,617647,theta_local:917:617646:1,finite_certificate,True,True,False,True,0.0012724180811520423,1.0,1.6190477732426451e-06,covered
cand_00917,39641051,theta_local:918:39641050:1,finite_certificate,True,True,False,True,0.00015882812895687027,1.0,2.5226374547940214e-08,covered
cand_00918,108548719,theta_local:919:108548718:1,finite_certificate,True,True,False,True,9.598152560763877e-05,1.0,9.212453257969815e-09,covered
cand_00919,33920959,theta_local:920:33920958:1,finite_certificate,True,True,False,True,0.000171698277791336,1.0,2.948029859651079e-08,covered
cand_00920,108540463,theta_local:921:108540462:1,finite_certificate,True,True,False,True,9.598517589797937e-05,1.0,9.213153992166036e-09,covered
cand_00921,30808091,theta_local:922:30808090:1,finite_certificate,True,True,False,True,0.00018016383004189552,1.0,3.245900565536501e-08,covered
cand_00922,3291647,theta_local:923:3291646:1,finite_certificate,True,True,False,True,0.0005511799011747526,1.0,3.0379928345901e-07,covered
cand_00923,109683781,theta_local:924:109683780:1,finite_certificate,True,True,False,True,9.548360192446269e-05,1.0,9.117118236469254e-09,covered
cand_00924,109773101,theta_local:925:109773100:1,finite_certificate,True,True,False,True,9.544475618863093e-05,1.0000008380923848,9.10969983438839e-09,covered
cand_00925,111004819,theta_local:926:111004818:1,finite_certificate,True,True,False,True,9.491373928540575e-05,1.0,9.008617905137975e-09,covered
cand_00926,39639401,theta_local:927:39639400:1,finite_certificate,True,True,False,True,0.00015883143455280613,1.0,2.5227424602102337e-08,covered
cand_00927,33489931,theta_local:928:33489930:1,finite_certificate,True,True,False,True,0.00017279965601920926,1.0,2.985972112035704e-08,covered
cand_00928,109769447,theta_local:929:109769446:1,finite_certificate,True,True,False,True,9.544633611423929e-05,1.0,9.11000307763234e-09,covered
cand_00929,604143751,theta_local:930:604143750:1,right_endpoint,True,True,False,True,4.0684581795032546e-05,1.0,1.6552351958366942e-09,covered
cand_00930,40884761,theta_local:931:40884760:1,finite_certificate,True,True,False,True,0.00015639370501180377,1.0,2.4458990967319095e-08,covered
cand_00931,108810703,theta_local:932:108810702:1,finite_certificate,True,True,False,True,9.58659084056231e-05,1.0,9.190272394435315e-09,covered
cand_00932,108532727,theta_local:933:108532726:1,finite_certificate,True,True,False,True,9.598859665460282e-05,1.0,9.213810687720027e-09,covered
cand_00933,7118443,theta_local:934:7118442:1,finite_certificate,True,True,False,True,0.00037480682807509167,1.0,1.4048015837171135e-07,covered
cand_00934,177978791,theta_local:935:177978790:1,finite_certificate,True,True,False,True,7.495763469687055e-05,1.0,5.61864699934949e-09,covered
cand_00935,39649187,theta_local:936:39649186:1,finite_certificate,True,True,False,True,0.00015881183238116665,1.0,2.522119810426378e-08,covered
cand_00936,604698079,theta_local:937:604698078:1,right_endpoint,True,True,False,True,4.0665929698626404e-05,1.0,1.6537178382536253e-09,covered
cand_00937,39693569,theta_local:938:39693568:1,finite_certificate,True,True,False,True,0.0001587230225531208,1.0,2.5192997888398494e-08,covered
cand_00938,3269009,theta_local:939:3269008:1,finite_certificate,True,True,False,True,0.0005530850784176026,1.0,3.0590310396820566e-07,covered
cand_00939,3277531,theta_local:940:3277530:1,finite_certificate,True,True,False,True,0.0005523655644171362,1.0,3.0510771675386137e-07,covered
cand_00940,178299293,theta_local:941:178299292:1,finite_certificate,True,True,False,True,7.489023432397347e-05,1.0,5.6085471970996545e-09,covered
cand_00941,178037383,theta_local:942:178037382:1,finite_certificate,True,True,False,True,7.494529942474393e-05,1.0,5.616797905864523e-09,covered
cand_00942,3291163,theta_local:943:3291162:1,finite_certificate,True,True,False,True,0.0005512204280743652,1.0,3.0384396032648643e-07,covered
cand_00943,109489841,theta_local:944:109489840:1,finite_certificate,True,True,False,True,9.556812984295453e-05,1.0,9.133267441679817e-09,covered
cand_00944,180620701,theta_local:945:180620700:1,finite_certificate,True,True,False,True,7.44074186597298e-05,1.0,5.536463951604307e-09,covered
cand_00945,109592773,theta_local:946:109592772:1,finite_certificate,True,True,False,True,9.552323943027327e-05,1.0,9.124689271253316e-09,covered
cand_00946,33415721,theta_local:947:33415720:1,finite_certificate,True,True,False,True,0.00017299142729277148,1.0,2.9926033916790246e-08,covered
cand_00947,33488537,theta_local:948:33488536:1,finite_certificate,True,True,False,True,0.00017280325247691334,1.0,2.9860964066599865e-08,covered
cand_00948,178912931,theta_local:949:178912930:1,finite_certificate,True,True,False,True,7.47616942409074e-05,1.0,5.589310925770927e-09,covered
cand_00949,604715537,theta_local:950:604715536:1,right_endpoint,True,True,False,True,4.0665342686319545e-05,1.0,1.6536700957958022e-09,covered
cand_00950,179378933,theta_local:951:179378932:1,finite_certificate,True,True,False,True,7.46645207470587e-05,1.0,5.574790658387961e-09,covered
cand_00951,31034411,theta_local:952:31034410:1,finite_certificate,True,True,False,True,0.00017950570109980565,1.0,3.222229672733276e-08,covered
cand_00952,39646561,theta_local:953:39646560:1,finite_certificate,True,True,False,True,0.0001588170917650307,1.0,2.5222868636702184e-08,covered
cand_00953,178037701,theta_local:954:178037700:1,finite_certificate,True,True,False,True,7.494523249337005e-05,1.0,5.6167878734852906e-09,covered
cand_00954,604170577,theta_local:955:604170576:1,right_endpoint,True,True,False,True,4.0683678559466296e-05,1.0,1.6551617011299773e-09,covered
cand_00955,109706543,theta_local:956:109706542:1,finite_certificate,True,True,False,True,9.547369590412045e-05,1.0,9.115226609592465e-09,covered
cand_00956,18001723,theta_local:957:18001722:1,finite_certificate,True,True,False,True,0.00023569098023325707,1.0,5.555023816331359e-08,covered
cand_00957,187422899,theta_local:958:187422898:1,finite_certificate,True,True,False,True,7.3044694062114e-05,1.0,5.335527330627833e-09,covered
cand_00958,108582037,theta_local:959:108582036:1,finite_certificate,True,True,False,True,9.59667986881909e-05,1.0,9.209626450459757e-09,covered
cand_00959,1197767,theta_local:960:1197766:1,finite_certificate,True,True,False,True,0.0009137214667179987,1.0,8.348869187412911e-07,covered
cand_00960,604811017,theta_local:961:604811016:1,right_endpoint,True,True,False,True,4.066213269174129e-05,1.0,1.6534090350407754e-09,covered
cand_00961,109773067,theta_local:962:109773066:1,finite_certificate,True,True,False,True,9.544476232845216e-05,1.0,9.10970265593472e-09,covered
cand_00962,179667317,theta_local:963:179667316:1,finite_certificate,True,True,False,True,7.460457467359826e-05,1.0,5.565842562228499e-09,covered
cand_00963,1198187,theta_local:964:1198186:1,finite_certificate,True,True,False,True,0.0009135613094754356,1.0,8.345942661704726e-07,covered
cand_00964,12772481,theta_local:965:12772480:1,finite_certificate,True,True,False,True,0.000279809443248572,1.0,7.829332453107584e-08,covered
cand_00965,179394643,theta_local:966:179394642:1,finite_certificate,True,True,False,True,7.466125140388722e-05,1.0,5.5743024611944516e-09,covered
cand_00966,12772691,theta_local:967:12772690:1,finite_certificate,True,True,False,True,0.0002798071430197241,1.0,7.829203728486033e-08,covered
cand_00967,7055803,theta_local:968:7055802:1,finite_certificate,True,True,False,True,0.00037646688163096804,1.0,1.417273129649453e-07,covered
